Payment Date,Benificiary Name,Amount,Organisational Unit
2017-05-23,DSA THEORY TEST,11.00,Economy and Environment-Transport Services
2017-05-23,DSA THEORY TEST,26.00,Economy and Environment-Transport Services
2017-06-22,DULUX DECORATOR CENTRE,105.15,Communities & Service Support-Museums & Arts
2017-06-01,DUNELM LTD,118.50,Children and Young People-Childrens Care Services
2017-05-26,DUNELM LTD,108.42,Children and Young People-Childrens Care Services
2017-05-02,DVLA VEHICLE TAX,242.50,Economy and Environment-Transport Services
2017-06-16,DW SPORTS FITNESS,4.16,Children and Young People-Childrens Care Services
2017-06-10,EASTERN PRIDE SUPERMAR,6.16,Children and Young People-Childrens Care Services
2017-06-24,EASTERN PRIDE SUPERMAR,51.69,Children and Young People-Childrens Care Services
2017-05-16,EB *SUICIDE BEREAVEMEN,104.94,Chief Executive's Office-Public Health
2017-06-07,EB *UNDERSTANDING AND,25.00,Children and Young People-Schools and Children's Services - Non-School
2017-06-22,ELECTRIC BOWL,5.48,Children and Young People-Childrens Care Services
2017-05-21,ELECTRIC BOWL,20.00,Children and Young People-Childrens Care Services
2017-06-14,EMAPSITE.COM LTD,21.03,Children and Young People-Education - Capital
2017-06-16,ESSO HALIFAX SSTN,30.35,Children and Young People-Childrens Care Services
2017-06-01,EURO CAR PARTS LTD,47.50,Economy and Environment-Transport Services
2017-06-22,EXPEDIA 7274844114683,42.68,Children and Young People-Childrens Care Services
2017-05-31,FACEBK 2XM2NCN4X2,359.39,Communities & Service Support-Museums & Arts
2017-05-31,FACEBK 3XM2NCN4X2,78.92,Communities & Service Support-Museums & Arts
2017-05-17,FACEBK 6YP89CEDC2,20.85,Communities & Service Support-Museums & Arts
2017-06-26,FACEBK 76R27CA562,40.18,Chief Executive's Office-Public Health
2017-04-28,FACEBK 7WT4DCN4X2,499.35,Communities & Service Support-Museums & Arts
2017-04-30,FACEBK 94HFYBSC72,80.42,Communities & Service Support-Customer Services and Communications
2017-04-28,FACEBK 9WT4DCN4X2,100.68,Communities & Service Support-Museums & Arts
2017-06-26,FACEBK A3T77C2562,20.31,Chief Executive's Office-Public Health
2017-05-31,FACEBK A99EBCNDC2,39.11,Communities & Service Support-Museums & Arts
2017-04-30,FACEBK C4HFYBSC72,53.30,Communities & Service Support-Customer Services and Communications
2017-04-30,FACEBK JAA8FCA5X2,36.01,Communities & Service Support-Museums & Arts
2017-04-30,FACEBK KAA8FCA5X2,16.42,Communities & Service Support-Museums & Arts
2017-05-18,FACEBK LPCC5C6EC2,40.04,Communities & Service Support-Museums & Arts
2017-03-31,FACEBK S3Y99CS4X2,203.01,Communities & Service Support-Museums & Arts
2017-05-16,FACEBK U52YNC65X2,473.21,Communities & Service Support-Museums & Arts
2017-05-16,FACEBK W52YNC65X2,126.94,Communities & Service Support-Museums & Arts
2017-05-25,FACEBK X5G4LB6D72,597.49,Communities & Service Support-Customer Services and Communications
2017-05-31,FACEBK YTG99DEJF2,15.15,Communities & Service Support-Museums & Arts
2017-05-25,FACEBK Z5G4LB6D72,2.68,Communities & Service Support-Customer Services and Communications
2017-06-08,FAMIGLIA HALIFAX L,8.50,Children and Young People-Childrens Care Services
2017-06-12,FAMIGLIA HALIFAX L,9.00,Children and Young People-Childrens Care Services
2017-05-25,FARMFOODS,3.32,Communities & Service Support-Museums & Arts
2017-05-05,FARMFOODS,7.52,Children and Young People-Childrens Care Services
2017-06-09,FAST KEY SERVICES LIMI,3.55,Children and Young People-Childrens Care Services
2017-05-13,FERRIBY SERVICE STATION,4.95,Children and Young People-Childrens Care Services
2017-06-07,FIELDEN FACTORS,79.30,Communities & Service Support-Sport & Leisure Management DSO
2017-06-12,FIELDEN FACTORS,45.11,Communities & Service Support-Sport & Leisure Management DSO
2017-06-12,FIELDEN FACTORS,15.48,Communities & Service Support-Sport & Leisure Management DSO
2017-06-13,FIELDEN FACTORS,6.40,Communities & Service Support-Sport & Leisure Management DSO
2017-06-06,FIRSTAID4LESS.CO.UK,36.95,Children and Young People-Schools and Children's Services - Non-School
2017-06-07,FIRSTAID4LESS.CO.UK,36.95,Children and Young People-Schools and Children's Services - Non-School
2017-04-07,FITNESS SUPERSTORE,17.83,Communities & Service Support-Sport & Leisure Management DSO
2017-05-03,FLIGHTCASEW,206.98,Communities & Service Support-Museums & Arts
2017-06-07,FOOD 2 GO,9.00,Children and Young People-Childrens Care Services
2017-04-20,FREEDOM OF SPEECH,306.67,Children and Young People-Childrens Care Services
2017-04-20,FREEDOM OF SPEECH,309.25,Children and Young People-Childrens Care Services
2017-06-09,FTPE WEBTIS 1,57.90,Chief Executive's Office-Public Health
2017-05-04,FTPE WEBTIS 1,20.67,Communities & Service Support-Libraries Info & Tourism
2017-06-16,GEEKNET  INC,52.74,Communities & Service Support-Museums & Arts
2017-06-13,GRAND CENTRAL,128.75,"Adults, Health and Social Care-Adult Health & Social Care"
2017-05-04,GREGGS,5.75,Children and Young People-Childrens Care Services
2017-06-10,GREGGS,1.12,Children and Young People-Childrens Care Services
2017-05-26,GREGGS,3.20,Children and Young People-Childrens Care Services
2017-05-30,GRO HM PASSPORT OFFICE,9.25,Children and Young People-Childrens Care Services
2017-05-30,GRO HM PASSPORT OFFICE,9.25,Children and Young People-Childrens Care Services
2017-05-17,GSG PIANOS LIMITED,155.00,Communities & Service Support-Museums & Arts
2017-06-18,HALIFAX SNOOKER CLUB &,4.46,Children and Young People-Childrens Care Services
2017-06-13,HALIFAX SNOOKER CLUB &,6.50,Children and Young People-Childrens Care Services
2017-06-11,HALIFAX STN TO,6.50,Communities & Service Support-Museums & Arts
2017-06-01,HALIFAX STN TO,72.05,Children and Young People-Children and Young People's Serv - Central Depts.
2017-05-04,HALIFAX STN TO,17.70,Children and Young People-Children and Young People's Serv - Central Depts.
2017-06-25,HALIFAX STN TO,5.20,Children and Young People-Childrens Care Services
2017-06-08,HALIFAX STN TO,2.60,Children and Young People-Childrens Care Services
2017-05-27,HALIFAX STN TO,2.60,Children and Young People-Childrens Care Services
2017-06-22,HALIFAX STN TO,2.60,Children and Young People-Childrens Care Services
2017-06-27,HALIFAX STN TO,5.20,Children and Young People-Childrens Care Services
2017-05-20,HALIFAX STN TO,2.60,Children and Young People-Childrens Care Services
2017-05-30,HALIFAX TC,86.50,Children and Young People-Childrens Services Unit
2017-05-06,HALIFAX TC,9.75,Children and Young People-Childrens Care Services
2017-05-26,HERON FOODS LTD,2.42,Communities & Service Support-Libraries Info & Tourism
2017-06-09,HERON FOODS LTD,0.77,Communities & Service Support-Libraries Info & Tourism
2017-06-13,HERON FOODS LTD,10.55,Communities & Service Support-Libraries Info & Tourism
2017-06-11,HERON FOODS LTD,2.31,Children and Young People-Childrens Care Services
2017-05-26,HM PASSPORT OFFICE,46.00,Children and Young People-Childrens Care Services
2017-05-26,HM PASSPORT OFFICE,46.00,Children and Young People-Childrens Care Services
2017-05-26,HM PASSPORT OFFICE,46.00,Children and Young People-Childrens Care Services
2017-06-08,HM PASSPORT OFFICE,46.00,Children and Young People-Childrens Care Services
2017-06-22,HM PASSPORT OFFICE,46.00,Children and Young People-Childrens Care Services
2017-06-24,HM PASSPORT OFFICE,92.00,Children and Young People-Childrens Care Services
2017-05-03,HM PASSPORT OFFICE,46.00,Children and Young People-Childrens Care Services
2017-05-04,HM PASSPORT OFFICE,46.00,Children and Young People-Childrens Care Services
2017-05-06,HM PASSPORT OFFICE,46.00,Children and Young People-Childrens Care Services
2017-05-22,HM PASSPORT OFFICE,46.00,Children and Young People-Childrens Care Services
2017-04-07,HM PASSPORT OFFICE,46.00,Children and Young People-Childrens Care Services
2017-05-30,HMCOURTS-SERVICE.G,3321.00,Communities & Service Support-Customer Services and Communications
2017-05-26,HMCOURTS-SERVICE.G,105.00,Children and Young People-Childrens Care Services
2017-06-02,HOLIDAYS WITH CARE LTD,128.00,"Adults, Health and Social Care-Adult Health & Social Care"
2017-04-30,HOME BARGAINS,8.98,Communities & Service Support-Museums & Arts
2017-06-23,HOWARTH TIMBER BRIGHOU,5.00,Communities & Service Support-Recreation & Support
2017-06-23,HSS HIRE,38.87,Communities & Service Support-Museums & Arts
2017-06-12,ICETONE GELATO,9.50,Children and Young People-Childrens Care Services
2017-06-19,ICETONE GELATO,14.22,Children and Young People-Childrens Care Services
2017-06-24,IKEA LIMITED,10.00,Children and Young People-Childrens Care Services
2017-06-13,IKEA ONLINE,85.42,Communities & Service Support-Museums & Arts
2017-06-21,IKEA ONLINE,585.00,Communities & Service Support-Museums & Arts
2017-06-21,IKEA ONLINE,414.17,Communities & Service Support-Museums & Arts
2017-06-05,J & K FLORAL DESIGN,8.33,Chief Executive's Office-Law & Administration Service
2017-05-19,J & K FLORAL DESIGN,221.67,Chief Executive's Office-Law & Administration Service
2017-05-24,J & K FLORAL DESIGN,12.50,Chief Executive's Office-Law & Administration Service
2017-05-30,J D SPORTS PLC,16.67,Children and Young People-Childrens Care Services
2017-06-13,JOJOMAMANBEBE.CO.U,22.50,Communities & Service Support-Museums & Arts
2017-06-13,JOLLYES PETFOOD,5.97,Communities & Service Support-Safer Cleaner Greener
2017-04-13,JS ONLINE GROCERY,76.67,Communities & Service Support-Sport & Leisure Management DSO
2017-06-21,JUMP-INC,32.50,Children and Young People-Childrens Care Services
2017-05-27,KFC HALIFAX DT,12.31,Children and Young People-Childrens Care Services
2017-06-09,KFC ROCHDALE,6.98,Children and Young People-Childrens Care Services
2017-05-30,KIRKLEES COUNCIL,11.22,Children and Young People-Childrens Care Services
2017-05-11,KIRKLEES MC  T/T,397.80,Children and Young People-Childrens Care Services
2017-06-14,KITTY'S,17.95,Children and Young People-Childrens Care Services
2017-06-03,KNOWSLEY SAFARI PARK,37.08,Children and Young People-Childrens Care Services
2017-06-20,LAND REGISTRY,3.00,Children and Young People-Education - Capital
2017-06-24,LARACASTS,6.09,Communities & Service Support-Libraries Info & Tourism
2017-05-24,LARACASTS,5.97,Communities & Service Support-Libraries Info & Tourism
2017-07-24,LARACASTS,5.94,Communities & Service Support-Libraries Info & Tourism
2017-06-15,LIDL UK,14.47,Children and Young People-Childrens Care Services
2017-05-01,LIDL UK,8.16,Children and Young People-Schools and Children's Services - Non-School
2017-05-03,LIGHT/MINI IN THE BOX,50.94,Communities & Service Support-Museums & Arts
2017-06-15,LUL TICKET MACHINE,12.30,Communities & Service Support-Museums & Arts
2017-05-27,LYNN MWSA,33.93,Children and Young People-Childrens Care Services
2017-04-07,MAG EVENTS,32.68,Children and Young People-Childrens Services Unit
2017-04-28,MARKS&SPENCER PLC,22.08,Chief Executive's Office-Law & Administration Service
2017-05-05,MARKS&SPENCER PLC,110.83,Chief Executive's Office-Law & Administration Service
2017-06-20,MARKS&SPENCER PLC SACA,13.00,Children and Young People-Children and Young People's Serv - Central Depts.
2017-05-30,MARTIN MCCOLL,147.00,Children and Young People-Schools and Children's Services - Non-School
2017-05-22,MATALAN,14.00,Children and Young People-Childrens Care Services
2017-05-30,MATALAN,37.54,Children and Young People-Childrens Care Services
2017-06-27,MATALAN,9.17,Children and Young People-Childrens Care Services
2017-06-03,MCDONALDS,14.61,Children and Young People-Childrens Care Services
2017-06-04,MCDONALDS,0.99,Children and Young People-Childrens Care Services
2017-06-10,MCDONALDS,10.47,Children and Young People-Childrens Care Services
2017-06-10,MCDONALDS,2.58,Children and Young People-Childrens Care Services
2017-06-02,MCDONALDS,8.40,Children and Young People-Childrens Care Services
2017-05-02,MCDONALDS,3.18,Children and Young People-Childrens Care Services
2017-04-28,MCDONALDS,2.42,Children and Young People-Childrens Care Services
2017-05-04,MCDONALDS,0.82,Children and Young People-Childrens Care Services
2017-06-02,MCDONALDS,19.31,Children and Young People-Children and Young People's Serv - Central Depts.
2017-05-26,MCDONALDS,6.47,Children and Young People-Childrens Care Services
2017-06-19,MCDONALDS,4.14,Children and Young People-Childrens Care Services
2017-06-20,MCDONALDS,8.32,Children and Young People-Childrens Care Services
2017-06-26,MCDONALDS,4.56,Children and Young People-Childrens Care Services
2017-06-26,MCDONALDS,8.32,Children and Young People-Childrens Care Services
2017-05-31,MCDONALDS,3.73,Children and Young People-Childrens Care Services
2017-06-02,MCDONALDS,9.47,Children and Young People-Childrens Care Services
2017-06-02,MCDONALDS,11.95,Children and Young People-Childrens Care Services
2017-06-06,MCDONALDS,3.24,Children and Young People-Childrens Care Services
2017-06-06,MCDONALDS,4.66,Children and Young People-Childrens Care Services
2017-06-08,MCDONALDS,4.21,Children and Young People-Childrens Care Services
2017-06-08,MCDONALDS,3.24,Children and Young People-Childrens Care Services
2017-06-12,MCDONALDS,2.32,Children and Young People-Childrens Care Services
2017-06-13,MCDONALDS,3.24,Children and Young People-Childrens Care Services
2017-06-21,MCDONALDS,6.38,Children and Young People-Childrens Care Services
2017-06-23,MCDONALDS,11.39,Children and Young People-Childrens Care Services
2017-06-27,MCDONALDS,7.47,Children and Young People-Childrens Care Services
2017-05-30,MCDONALDS,2.49,Children and Young People-Childrens Care Services
2017-06-13,MCDONALDS,1.90,Children and Young People-Childrens Care Services
2017-06-14,MCDONALDS,2.07,Children and Young People-Childrens Care Services
2017-06-16,MCDONALDS,2.07,Children and Young People-Childrens Care Services
2017-05-27,MCDONALDS,6.80,Children and Young People-Childrens Care Services
2017-06-06,MCDONALDS,6.55,Children and Young People-Childrens Care Services
2017-06-19,MCDONALDS,3.38,Children and Young People-Childrens Care Services
2017-06-19,MEETINGZONE LTD,25.96,Chief Executive's Office-Public Health
2017-05-03,MEETINGZONE LTD,61.89,Chief Executive's Office-Public Health
2017-05-17,MEETINGZONE LTD,14.91,Chief Executive's Office-Public Health
2017-06-26,METROLINK TVM,1.70,Communities & Service Support-Community Safety & Support
2017-06-26,METROLINK TVM,1.70,Communities & Service Support-Community Safety & Support
2017-06-26,METROLINK TVM,10.20,Communities & Service Support-Community Safety & Support
2017-06-13,MORRISON PETROL,33.33,Children and Young People-Childrens Care Services
2017-06-09,MORRISON PETROL,2.49,Children and Young People-Childrens Care Services
2017-06-09,MORRISONS PETROL,28.22,Children and Young People-Childrens Care Services
2017-05-10,NAS UK,83.15,Children and Young People-Children and Young People's Serv - Central Depts.
2017-06-27,NAYLOR MYERS LTD,8.52,Communities & Service Support-Safer Cleaner Greener
2017-06-23,NEW LOOK 1619,25.99,Children and Young People-Childrens Care Services
2017-06-01,NEWBANK GARDEN CEN,39.98,Communities & Service Support-Recreation & Support
2017-06-21,NORTHERN RAIL,34.60,Children and Young People-Childrens Care Services
2017-04-25,NORTHERN RAIL,7.66,Children and Young People-Childrens Services Unit
2017-06-23,NORTHERN RAIL,17.70,Communities & Service Support-Libraries Info & Tourism
2017-05-19,NORTHERN RAIL,69.50,Deputy Chief Executive-Human Resources
2017-05-03,NORTHERN RAIL LTD,6.20,Children and Young People-Children and Young People's Serv - Central Depts.
2017-05-30,NORTHERN RAIL LTD,3.30,Children and Young People-Childrens Care Services
2017-06-15,NORTHERN RAIL LTD,3.30,Children and Young People-Childrens Care Services
2017-06-20,NORTHERN RAIL LTD,3.30,Children and Young People-Childrens Care Services
2017-06-27,NORTHERN RAIL LTD,7.80,Communities & Service Support-Community Safety & Support
2017-05-29,NOWTV.COM/BILLINGHELP,9.99,Children and Young People-Childrens Care Services
2017-05-05,O2 RETAIL,116.67,Communities & Service Support-Museums & Arts
2017-05-17,OFSTED INTERNET,794.00,Children and Young People-Childrens Care Services
2017-06-04,ONE STOP 1703,0.89,Communities & Service Support-Community Safety & Support
2017-06-12,ONE STOP 1703,3.39,Communities & Service Support-Community Safety & Support
2017-06-08,ONLINE-ERGONOMICS.,57.98,"Adults, Health and Social Care-Adult Health & Social Care"
2017-06-22,OYSTER ISSUE WEB,37.50,Deputy Chief Executive-Executives Management
2017-06-16,PARENTPAY E-COM R,50.00,Children and Young People-Childrens Care Services
2017-06-20,PARFETTS CASH & CARRY,182.49,"Adults, Health and Social Care-Adult Health & Social Care"
2017-06-07,PARKING METERS,4.50,Children and Young People-Childrens Care Services
2017-06-05,PATISSERIE VALERIE,14.85,Children and Young People-Childrens Care Services
2017-05-30,PAYPAL *JONATHANDUN,44.95,Economy and Environment-Transport Services
2017-06-22,PAYPAL *MADSUPPLIES,241.46,Communities & Service Support-Museums & Arts
2017-06-19,PAYPAL *PIKTOCHART,23.46,"Adults, Health and Social Care-Adult Health & Social Care"
2017-05-19,PAYPAL *PIKTOCHART,23.11,"Adults, Health and Social Care-Adult Health & Social Care"
2017-06-21,PAYPAL *READINGAGEN,108.00,Communities & Service Support-Libraries Info & Tourism
2017-05-15,PAYPAL *RYMAN LTD,16.66,Children and Young People-Childrens Care Services
2017-05-16,PAYPAL *SAQIZEE786,4.99,Economy and Environment-Transport Services
2017-05-30,PAYPAL *XUEHAOXIANG,48.29,Children and Young People-Schools and Children's Services - Non-School
2017-06-16,PAYPAL *XUEHAOXIANG,44.16,Economy and Environment-Highways and Engineering Services
2017-04-22,PELLON LANE SSTN,16.67,Children and Young People-Children and Young People's Serv - Central Depts.
2017-06-05,PHOTO ME RETAIL LTD SPEED,22.20,Children and Young People-Childrens Care Services
2017-06-05,PHOTO ME RETAIL LTD SPEED,19.50,Children and Young People-Childrens Care Services
2017-06-05,PHOTO ME RETAIL LTD SPEED,17.60,Children and Young People-Childrens Care Services
2017-05-02,PHOTO ME RETAIL LTD SPEED,5.60,Children and Young People-Childrens Care Services
2017-04-05,PHYSICAL COMPANY LTD,214.00,Communities & Service Support-Sport & Leisure Management DSO
2017-05-11,PIKTOCHART,32.06,Chief Executive's Office-Public Health
2017-06-19,POLAR AUDIO LIMITED,94.18,Economy and Environment-Corporate Asset and Facilities Management
2017-06-09,POST OFFICE COUNTER,0.98,Children and Young People-Childrens Care Services
2017-06-26,POSTURITE (UK) LTD,114.98,"Adults, Health and Social Care-Adult Health & Social Care"
2017-06-07,POUNDLAND LTD 1348,1.67,Communities & Service Support-Libraries Info & Tourism
2017-05-31,POUNDLAND LTD 1348,19.17,Communities & Service Support-Libraries Info & Tourism
2017-06-15,POUNDLAND LTD 1348,3.34,Communities & Service Support-Libraries Info & Tourism
2017-05-03,POUNDLAND LTD 1348,4.34,Children and Young People-Children and Young People's Serv - Central Depts.
2017-05-25,POUNDLAND LTD 1348,5.00,"Adults, Health and Social Care-Adult Health & Social Care"
2017-06-01,POUNDLAND LTD 1348,2.50,Children and Young People-Childrens Care Services
2017-05-31,POUNDSTRETCHER 0757,24.50,Communities & Service Support-Libraries Info & Tourism
2017-06-23,POUNDSTRETCHER 757,0.82,Children and Young People-Childrens Care Services
2017-06-07,POUNDSTRETCHER 816,3.00,Children and Young People-Schools and Children's Services - Non-School
2017-04-07,POWERHOUSE FITNESS EQP,14.92,Communities & Service Support-Sport & Leisure Management DSO
2017-06-18,Pearl Supermarket,9.16,Children and Young People-Childrens Care Services
2017-06-22,Pearl Supermarket,5.58,Children and Young People-Childrens Care Services
2017-06-05,Pearl Supermarket,4.27,Children and Young People-Childrens Care Services
2017-06-08,Pearl Supermarket,5.94,Children and Young People-Childrens Care Services
2017-06-11,Pearl Supermarket,4.91,Children and Young People-Childrens Care Services
2017-06-17,Pearl Supermarket,5.35,Children and Young People-Childrens Care Services
2017-06-23,Pearl Supermarket,10.13,Children and Young People-Childrens Care Services
2017-06-06,QUALSAFE LTD,106.90,Children and Young People-Schools and Children's Services - Non-School
2017-06-02,RICS COM GBP CYBS,45.36,Communities & Service Support-Safer Cleaner Greener
2017-06-26,ROCHDALE BOROUGH COUNC,15.70,Communities & Service Support-Community Safety & Support
2017-05-26,ROTHWELL T/A KINGS,7.20,Communities & Service Support-Sport & Leisure Management DSO
2017-06-22,ROYAL MAIL ONLINE SHOP,65.00,Children and Young People-Childrens Care Services
2017-06-05,RUSSELL'S OF ROCHDALE,5.75,Children and Young People-Childrens Care Services
2017-04-15,SAINSBURY'S S/MKT,62.50,Communities & Service Support-Sport & Leisure Management DSO
2017-04-15,SAINSBURY'S S/MKT,62.50,Communities & Service Support-Sport & Leisure Management DSO
2017-06-15,SAINSBURY'S S/MKT,53.95,Children and Young People-Schools and Children's Services - Non-School
2017-06-25,SAINSBURY'S S/MKT,6.13,Children and Young People-Childrens Care Services
2017-06-14,SAINSBURY'S S/MKT,81.00,Chief Executive's Office-Law & Administration Service
2017-06-21,SAINSBURY'S S/MKT,39.50,Chief Executive's Office-Law & Administration Service
2017-06-02,SAINSBURY'S S/MKT,21.90,Communities & Service Support-Libraries Info & Tourism
2017-05-16,SAINSBURY'S S/MKT,112.50,Communities & Service Support-Sport & Leisure Management DSO
2017-05-23,SAINSBURY'S S/MKT,4.22,Children and Young People-Children and Young People's Serv - Central Depts.
2017-06-13,SAINSBURY'S S/MKT,18.00,Children and Young People-Childrens Care Services
2017-06-22,SAINSBURYS S/MKTS,26.10,Children and Young People-Schools and Children's Services - Non-School
2017-05-19,SAINSBURYS S/MKTS,30.00,Communities & Service Support-Sport & Leisure Management DSO
2017-05-17,SAINSBURYS S/MKTS,25.00,"Adults, Health and Social Care-Adult Health & Social Care"
2017-06-19,SAKS BEAUTY,20.00,Children and Young People-Childrens Care Services
2017-05-25,SAVERS HEALTH & BEAUTY,4.98,"Adults, Health and Social Care-Adult Health & Social Care"
2017-05-03,SCREWFIX DIRECT,66.59,Communities & Service Support-Museums & Arts
2017-06-05,SCREWFIX DIRECT,41.19,Communities & Service Support-Museums & Arts
2017-06-19,SCREWFIX DIRECT,65.81,Communities & Service Support-Museums & Arts
2017-06-21,SCREWFIX DIRECT,152.52,Communities & Service Support-Museums & Arts
2017-06-12,SENSORY DIRECT,102.86,Children and Young People-Childrens Care Services
2017-06-01,SERENATA FLOWERS,22.98,Children and Young People-Childrens Care Services
2017-04-20,SHARIFS,65.00,Children and Young People-Children and Young People's Serv - Central Depts.
2017-05-13,SHELL SALTERHBL678,38.32,Children and Young People-Childrens Care Services
2017-04-28,SHELL SALTERHBL678,2.53,Children and Young People-Childrens Care Services
2017-05-16,SHELL SALTERHBL678,30.93,Children and Young People-Childrens Care Services
2017-06-24,SHELL SALTERHBL678,35.17,Children and Young People-Childrens Care Services
2017-05-26,SIDS MINI MARKET 75136,6.53,Children and Young People-Childrens Care Services
2017-05-17,SIMPRINT,74.25,Chief Executive's Office-Public Health
2017-06-10,SIZE 188,75.04,Children and Young People-Childrens Care Services
2017-06-06,SKIRCOAT GREEN POST OFFI,1.05,Children and Young People-Childrens Care Services
2017-05-18,SKR*AbeBooks.uk 4WM5TT,31.67,Communities & Service Support-Libraries Info & Tourism
2017-05-31,SKR*AbeBooks.uk 4XHZ7A,15.17,Communities & Service Support-Libraries Info & Tourism
2017-04-12,SP  SENSORYTRUST,8.50,Children and Young People-Children and Young People's Serv - Central Depts.
2017-05-20,SPIRAL SEVEN,34.95,Children and Young People-Childrens Care Services
2017-05-30,SPORTSDIRECT 157,16.24,Children and Young People-Childrens Care Services
2017-05-04,SPORTSDIRECT.COM,16.67,Children and Young People-Childrens Care Services
2017-05-30,SPORTSDIRECT.COM,20.00,Children and Young People-Childrens Care Services
2017-05-13,SUBWAY,8.08,Children and Young People-Childrens Care Services
2017-05-30,SUBWAY,4.42,Children and Young People-Children and Young People's Serv - Central Depts.
2017-06-24,SUPERDRUG STORES PLC,45.13,Children and Young People-Childrens Care Services
2017-05-20,SURVEYMONKEY,250.00,Communities & Service Support-Customer Services and Communications
2017-05-08,SURVEYMONKEY.COM,299.00,"Adults, Health and Social Care-Adult Health & Social Care"
2017-05-10,T K MAXX,9.50,Children and Young People-Childrens Care Services
2017-06-16,TAG TOOL HIRE,32.94,Communities & Service Support-Safer Cleaner Greener
2017-05-25,TEMP FENCE SUPPLIES LT,317.75,Communities & Service Support-Museums & Arts
2017-05-18,TESCO DIRECT,20.00,Children and Young People-Childrens Care Services
2017-05-17,TESCO PAYAT PUMP 4123,42.50,Children and Young People-Childrens Care Services
2017-06-07,TESCO PFS 5427,16.67,Children and Young People-Childrens Care Services
2017-06-10,TESCO PFS 5427,20.00,Children and Young People-Childrens Care Services
2017-06-21,TESCO PFS 5427,2.00,Children and Young People-Childrens Care Services
2017-06-08,TESCO PFS 5427,20.00,Children and Young People-Childrens Care Services
2017-06-20,TESCO STORE 2617,8.00,Children and Young People-Children and Young People's Serv - Central Depts.
2017-06-27,TESCO STORE 2617,9.62,Children and Young People-Children and Young People's Serv - Central Depts.
2017-06-14,TESCO STORE 2617,72.57,Children and Young People-Childrens Care Services
2017-06-22,TESCO STORE 2617,20.72,Children and Young People-Childrens Care Services
2017-06-01,TESCO STORE 2617,50.29,Children and Young People-Childrens Care Services
2017-06-05,TESCO STORE 2617,27.87,Children and Young People-Childrens Care Services
2017-06-09,TESCO STORE 2617,25.30,Children and Young People-Childrens Care Services
2017-06-16,TESCO STORE 2617,7.28,Children and Young People-Childrens Care Services
2017-06-17,TESCO STORE 2617,45.63,Children and Young People-Childrens Care Services
2017-06-19,TESCO STORE 2617,32.28,Children and Young People-Childrens Care Services
2017-06-23,TESCO STORE 2617,5.38,Communities & Service Support-Museums & Arts
2017-06-23,TESCO STORE 2617,7.80,Children and Young People-Schools and Children's Services - Non-School
2017-06-21,TESCO STORE 2617,25.44,Children and Young People-Schools and Children's Services - Non-School
2017-06-26,TESCO STORE 2617,12.86,Children and Young People-Schools and Children's Services - Non-School
2017-06-14,TESCO STORE 2617,22.86,Children and Young People-Childrens Care Services
2017-05-31,TESCO STORE 2617,34.93,"Adults, Health and Social Care-Adult Health & Social Care"
2017-06-27,TESCO STORE 2617,41.85,"Adults, Health and Social Care-Adult Health & Social Care"
2017-06-01,TESCO STORE 2617,45.93,"Adults, Health and Social Care-Adult Health & Social Care"
2017-06-03,TESCO STORE 2617,11.47,"Adults, Health and Social Care-Adult Health & Social Care"
2017-06-17,TESCO STORE 2617,23.09,"Adults, Health and Social Care-Adult Health & Social Care"
2017-06-20,TESCO STORE 2617,37.14,"Adults, Health and Social Care-Adult Health & Social Care"
2017-06-27,TESCO STORE 2617,8.52,"Adults, Health and Social Care-Adult Health & Social Care"
2017-06-06,TESCO STORE 2617,3.85,Children and Young People-Childrens Care Services
2017-06-17,TESCO STORE 2617,5.20,Children and Young People-Childrens Care Services
2017-03-29,TESCO STORE 2617,16.49,Children and Young People-Children and Young People's Serv - Central Depts.
2017-04-15,TESCO STORE 2617,100.00,Communities & Service Support-Sport & Leisure Management DSO
2017-06-13,TESCO STORE 2622,10.42,Children and Young People-Childrens Services Unit
2017-06-22,TESCO STORE 2622,6.25,Communities & Service Support-Libraries Info & Tourism
2017-05-31,TESCO STORE 2622,10.17,Children and Young People-Children and Young People's Serv - Central Depts.
2017-05-03,TESCO STORE 2622,6.68,Children and Young People-Children and Young People's Serv - Central Depts.
2017-06-13,TESCO STORE 2622,0.90,Children and Young People-Childrens Care Services
2017-06-19,TESCO STORE 2622,5.03,Children and Young People-Childrens Care Services
2017-06-25,TESCO STORE 2622,49.95,Children and Young People-Childrens Care Services
2017-04-05,TESCO STORE 2622,7.08,Children and Young People-Children and Young People's Serv - Central Depts.
2017-04-27,TESCO STORE 2622,13.14,Children and Young People-Children and Young People's Serv - Central Depts.
2017-06-07,TESCO STORES 2204,11.10,Children and Young People-Schools and Children's Services - Non-School
2017-06-14,TESCO STORES 2204,24.85,Children and Young People-Schools and Children's Services - Non-School
2017-06-14,TESCO STORES 2204,21.01,Children and Young People-Schools and Children's Services - Non-School
2017-06-27,TESCO STORES 2204,59.17,Children and Young People-Schools and Children's Services - Non-School
2017-05-10,TESCO STORES 2204,11.45,Children and Young People-Schools and Children's Services - Non-School
2017-06-15,TESCO STORES 2622,11.25,Communities & Service Support-Libraries Info & Tourism
2017-05-26,TESCO STORES 2622,12.88,Children and Young People-Children and Young People's Serv - Central Depts.
2017-06-16,TESCO STORES 2622,1.70,Children and Young People-Childrens Care Services
