Payment Date,Benificiary Name,Amount,Organisational Unit
2016-04-24,OLD STABLES AT TOWNELE,11.35,Children and Young People-Childrens Care Services
2016-04-03,PABLOS,25.50,Children and Young People-Childrens Care Services
2016-04-18,PAPERSTONE,24.93,Children and Young People-Childrens Care Services
2016-04-11,PARFETTS CASH & CARRY,20.45,"Adults, Health and Social Care-Adult Health & Social Care"
2016-04-15,PARFETTS CASH & CARRY,167.61,"Adults, Health and Social Care-Adult Health & Social Care"
2016-04-15,PARK LIFE CAFE LTD,8.95,Children and Young People-Childrens Care Services
2016-04-16,PAYPAL *FALCONWORKS,33.92,Communities & Service Support-Safer Cleaner Greener
2016-04-27,PAYPAL *LEGSGALOREL,9.99,Communities & Service Support-Museums & Arts
2016-04-27,PAYPAL *MMAMATSLTD,26.93,Communities & Service Support-Museums & Arts
2016-04-13,PAYPAL *PACPOSTADOP,95.00,Children and Young People-Childrens Care Services
2016-04-19,PAYPAL *PIKTOCHART,20.92,"Adults, Health and Social Care-Adult Health & Social Care"
2016-04-14,PAYPAL *POWERFORLAP,48.95,Chief Executive's Office-Finance Service
2016-04-27,PAYPAL *RUMANCOLLEC,13.55,Communities & Service Support-Museums & Arts
2016-04-14,PAYPAL *SELLBESTFOR,1.99,Children and Young People-Childrens Care Services
2016-04-12,PAYPAL *YELLOWBOOTS,14.60,"Adults, Health and Social Care-Adult Health & Social Care"
2016-04-04,PEDALSPORT LTD,78.67,Children and Young People-Schools and Children's Services - Non-School
2016-04-21,PELLON LANE SSTN,37.00,Children and Young People-Childrens Care Services
2016-04-07,PIZZA HUT (469),13.48,Children and Young People-Childrens Care Services
2016-04-14,PIZZA HUT 322,12.48,Children and Young People-Childrens Care Services
2016-04-12,PIZZA HUT 724,40.00,Children and Young People-Schools and Children's Services - Non-School
2016-04-18,PIZZA HUT 724,13.32,Children and Young People-Schools and Children's Services - Non-School
2016-04-09,PIZZA HUT ONLINE WEB,29.23,Children and Young People-Childrens Care Services
2016-03-31,POST OFFICE COUNTER,6.45,Communities & Service Support-Customer Services and Communications
2016-04-05,POST OFFICE COUNTER,112.12,Communities & Service Support-Community Safety & Support
2016-04-19,POST OFFICE COUNTER,2.37,Communities & Service Support-Museums & Arts
2016-04-14,POST OFFICE COUNTER,10.18,Children and Young People-Schools and Children's Services - Non-School
2016-04-19,POST OFFICE COUNTER,65.00,Children and Young People-Childrens Care Services
2016-04-26,POUNDLAND LTD,3.37,Children and Young People-Childrens Care Services
2016-04-12,POUNDLAND LTD 1348,27.67,Children and Young People-Childrens Care Services
2016-04-21,POUNDLAND LTD 1348,57.84,Children and Young People-Childrens Care Services
2016-04-09,POUNDLAND LTD 1348,5.05,Children and Young People-Childrens Care Services
2016-04-15,PREMIER INN 44529775,79.16,Children and Young People-Childrens Care Services
2016-04-21,PROAM IMAGING LTD,9.46,Communities & Service Support-Libraries Info & Tourism
2016-04-22,REPLACEMENTKEYSCOUK,5.90,Children and Young People-Childrens Care Services
2016-04-20,SAINSBURY'S S/MKT,40.94,Communities & Service Support-Museums & Arts
2016-04-06,SAINSBURY'S S/MKT,38.80,Chief Executive's Office-Law & Administration Service
2016-04-22,SAINSBURY'S S/MKT,10.50,"Adults, Health and Social Care-Adult Health & Social Care"
2016-04-19,SAINSBURY'S S/MKT,10.00,Communities & Service Support-Museums & Arts
2016-04-02,SAINSBURY'S S/MKT,21.46,Children and Young People-Childrens Care Services
2016-04-02,SAINSBURY'S S/MKT,8.75,Children and Young People-Childrens Care Services
2016-04-27,SAINSBURY'S S/MKT,28.40,Children and Young People-Children and Young People's Serv - Central Depts.
2016-04-16,SAINSBURY'S S/MKT,27.45,Children and Young People-Childrens Care Services
2016-04-16,SAINSBURY'S S/MKT,6.25,Children and Young People-Childrens Care Services
2016-04-18,SAINSBURY'S S/MKT,12.96,Children and Young People-Childrens Care Services
2016-03-29,SAINSBURYS LOCAL,5.50,"Adults, Health and Social Care-Adult Health & Social Care"
2016-04-10,SAINSBURYS LOCAL,5.04,"Adults, Health and Social Care-Adult Health & Social Care"
2016-04-14,SAINSBURYS LOCAL,6.20,"Adults, Health and Social Care-Adult Health & Social Care"
2016-03-29,SAINSBURYS S/MKTS,8.33,Communities & Service Support-Museums & Arts
2016-04-23,SAINSBURYS S/MKTS,16.99,Children and Young People-Children and Young People's Serv - Central Depts.
2016-03-29,SAINSBURYS S/MKTS,8.50,Children and Young People-Childrens Care Services
2016-03-31,SALVIS BAR,3.85,Children and Young People-Childrens Care Services
2016-04-01,SAUCE COFFEE SHOP,6.20,Children and Young People-Childrens Care Services
2016-04-11,SAUCE COFFEE SHOP,6.20,Children and Young People-Childrens Care Services
2016-04-04,SCREWFIX,27.32,"Adults, Health and Social Care-Adult Health & Social Care"
2016-04-25,SCREWFIX DIRECT,113.30,Economy and Environment-Planning & Building Control
2016-04-21,SCREWFIX DIRECT LT,5.82,Children and Young People-Childrens Care Services
2016-04-14,SCREWFIX DIRECT LT,39.82,Children and Young People-Schools and Children's Services - Non-School
2016-04-13,SCREWFIX DIRECT LT,29.21,Communities & Service Support-Sport & Leisure Management DSO
2016-04-22,SCREWFIX DIRECT LT,222.43,Communities & Service Support-Safer Cleaner Greener
2016-04-26,SCREWFIX DIRECT LT,22.48,Communities & Service Support-Safer Cleaner Greener
2016-04-16,SHARIFS,55.00,Children and Young People-Children and Young People's Serv - Central Depts.
2016-04-11,SHELL SALTERHBL678,2.55,Children and Young People-Childrens Care Services
2016-04-14,SHOWCASE CINEMAS,15.00,Children and Young People-Childrens Care Services
2016-04-05,SKIPTON CASTLE LTD,10.58,Children and Young People-Childrens Care Services
2016-04-07,SPORTSDIRECT.COM,346.49,Communities & Service Support-Recreation & Support
2016-04-07,SPORTSDIRECT.COM,46.65,Children and Young People-Childrens Care Services
2016-04-14,SPORTSDIRECT.COM,345.66,Communities & Service Support-Sport & Leisure Management DSO
2016-04-03,STARBUCKS RIVINGTON NORTH,9.17,Children and Young People-Childrens Care Services
2016-04-15,STATIONERY OFFICE BOOK,195.00,Economy and Environment-Highways and Engineering Services
2016-04-19,STONE DAM MILLS LTD,281.67,Communities & Service Support-Customer Services and Communications
2016-04-26,STUARTS HARDWARE,19.92,Communities & Service Support-Sport & Countryside
2016-03-31,SUBWAY,8.48,Children and Young People-Childrens Care Services
2016-04-09,SUBWAY,7.60,Children and Young People-Childrens Care Services
2016-04-12,SUNDERLAND CC,20.00,Children and Young People-Childrens Care Services
2016-04-11,TESCO PAY AT PUMP 4082,6.57,Communities & Service Support-Safer Cleaner Greener
2016-04-25,TESCO STORE 2617,21.64,"Adults, Health and Social Care-Adult Health & Social Care"
2016-04-04,TESCO STORE 2617,26.00,Children and Young People-Childrens Care Services
2016-03-29,TESCO STORE 2617,29.98,Children and Young People-Schools and Children's Services - Non-School
2016-03-29,TESCO STORE 2617,4.00,Children and Young People-Schools and Children's Services - Non-School
2016-04-19,TESCO STORE 2617,169.90,Children and Young People-Schools and Children's Services - Non-School
2016-03-29,TESCO STORE 2617,10.75,"Adults, Health and Social Care-Adult Health & Social Care"
2016-03-31,TESCO STORE 2617,28.78,"Adults, Health and Social Care-Adult Health & Social Care"
2016-04-07,TESCO STORE 2617,30.53,"Adults, Health and Social Care-Adult Health & Social Care"
2016-04-21,TESCO STORE 2617,16.52,"Adults, Health and Social Care-Adult Health & Social Care"
2016-04-04,TESCO STORE 2617,19.26,Children and Young People-Schools and Children's Services - Non-School
2016-04-11,TESCO STORE 2617,14.53,Children and Young People-Schools and Children's Services - Non-School
2016-04-11,TESCO STORE 2622,1.67,Communities & Service Support-Museums & Arts
2016-04-25,TESCO STORE 2622,1.67,Communities & Service Support-Museums & Arts
2016-03-30,TESCO STORE 2622,23.37,Children and Young People-Childrens Care Services
2016-04-26,TESCO STORES 2204,4.82,Children and Young People-Childrens Care Services
2016-04-19,TESCO STORES 2204,18.67,Children and Young People-Schools and Children's Services - Non-School
2016-04-20,TESCO STORES 2204,10.74,Children and Young People-Schools and Children's Services - Non-School
2016-04-27,TESCO STORES 2204,19.90,Children and Young People-Schools and Children's Services - Non-School
2016-04-18,TESCO STORES 2622,1.67,Communities & Service Support-Museums & Arts
2016-04-19,TESCO STORES 2622,22.68,Chief Executive's Office-Law & Administration Service
2016-04-18,TESCO STORES 3319,7.43,Children and Young People-Childrens Care Services
2016-04-18,TESCO STORES 5121,12.42,"Adults, Health and Social Care-Adult Health & Social Care"
2016-03-31,TESCO STORES 5121,4.59,Children and Young People-Childrens Care Services
2016-04-15,TESCO STORES 5121,8.82,Children and Young People-Childrens Care Services
2016-04-20,TESCO STORES 5121,10.00,Children and Young People-Childrens Care Services
2016-04-13,TESCO STORES 6286,22.81,Children and Young People-Childrens Care Services
2016-04-14,TESCO STORES 6286,10.68,Children and Young People-Childrens Care Services
2016-04-21,TESCO STORES 6286,33.15,Children and Young People-Childrens Care Services
2016-03-30,TESCO STORES 6737,23.87,Children and Young People-Childrens Care Services
2016-03-30,TESCO STORES 6737,9.85,Children and Young People-Childrens Care Services
2016-03-31,TESCO STORES 6737,14.77,Children and Young People-Childrens Care Services
2016-04-07,TESCO STORES 6737,7.52,Children and Young People-Childrens Care Services
2016-04-10,TESCO STORES 6737,2.00,Children and Young People-Childrens Care Services
2016-04-12,TESCO STORES 6737,4.84,Children and Young People-Childrens Care Services
2016-04-14,TESCO STORES 6737,15.41,Children and Young People-Childrens Care Services
2016-04-18,TESCO STORES 6737,11.15,Children and Young People-Childrens Care Services
2016-04-25,TESCO STORES 6737,11.75,Children and Young People-Childrens Care Services
2016-04-12,TESCO STORES 6737,4.50,Children and Young People-Childrens Care Services
2016-04-14,TESCO-STORES 2617,5.78,Children and Young People-Childrens Care Services
2016-04-27,TESCO-STORES 2617,4.17,Communities & Service Support-Sport & Leisure Management DSO
2016-04-08,TESCO-STORES 6737,14.56,Children and Young People-Childrens Care Services
2016-04-08,TESCO-STORES 6737,2.77,Children and Young People-Childrens Care Services
2016-04-13,TESCO-STORES 6737,14.83,Children and Young People-Childrens Care Services
2016-04-01,TEXTANYWHERE LTD,36.00,Communities & Service Support-Sport & Leisure Management DSO
2016-04-27,THE CAKE MAKER SHOP,25.20,Children and Young People-Schools and Children's Services - Non-School
2016-04-08,THE CHINESE BUFFET,32.48,Children and Young People-Childrens Care Services
2016-04-11,THE FRESHBOX,330.00,Children and Young People-Childrens Services Unit
2016-04-13,THE FRESHBOX,80.00,Children and Young People-Childrens Care Services
2016-04-06,THE LEEDS WALL,50.00,Children and Young People-Schools and Children's Services - Non-School
2016-04-07,THE MAILING ROOM LTD,224.60,Children and Young People-Childrens Care Services
2016-03-28,THE OLD WHITE BEAR,48.70,Children and Young People-Schools and Children's Services - Non-School
2016-04-15,THE POPPY APPEAL,425.50,Chief Executive's Office-Law & Administration Service
2016-04-18,THE POST OFFICE,335.83,Communities & Service Support-Recreation & Support
2016-04-21,THE POST OFFICE,16.26,Children and Young People-Childrens Care Services
2016-04-21,THE POST OFFICE,3.84,Children and Young People-Childrens Care Services
2016-04-08,THE POST OFFICE,7.25,Children and Young People-Childrens Care Services
2016-04-05,THE RANGE,4.15,Communities & Service Support-Safer Cleaner Greener
2016-04-05,THE RANGE,3.32,Communities & Service Support-Safer Cleaner Greener
2016-04-22,THE RANGE,2.73,Children and Young People-Childrens Care Services
2016-04-18,THE RANGE,12.97,Children and Young People-Childrens Care Services
2016-03-18,THE RANGE,12.47,Communities & Service Support-Sport & Countryside
2016-03-30,THE VISITOR CENTRE CAF,7.50,Children and Young People-Childrens Care Services
2016-03-30,THUNDERFIX,4.17,Communities & Service Support-Safer Cleaner Greener
2016-04-02,TICKETSOURCE LTD,15.00,Children and Young People-Childrens Care Services
2016-04-24,TK MAXX,12.99,Children and Young People-Schools and Children's Services - Non-School
2016-04-20,TODMORDEN NEWS CENTR LTD,29.00,"Adults, Health and Social Care-Adult Health & Social Care"
2016-04-27,TOMMY TOPSOIL,16.83,Communities & Service Support-Recreation & Support
2016-04-22,TOOLSTATION LTD,42.22,"Adults, Health and Social Care-Adult Health & Social Care"
2016-04-04,TOOLSTATION LTD,5.13,Communities & Service Support-Safer Cleaner Greener
2016-04-11,TOOLSTATION LTD,15.07,Communities & Service Support-Safer Cleaner Greener
2016-04-11,TRAINLINE,59.06,Communities & Service Support-Customer Services and Communications
2016-04-06,TRAINLINE,83.13,Chief Executive's Office-Law & Administration Service
2016-04-06,TRAINLINE,177.99,Chief Executive's Office-Law & Administration Service
2016-04-07,TRAINLINE,218.28,Chief Executive's Office-Law & Administration Service
2016-04-13,TRAINLINE,230.01,"Adults, Health and Social Care-Adult Health & Social Care"
2016-04-13,TRAINLINE,127.91,"Adults, Health and Social Care-Adult Health & Social Care"
2016-04-21,TRAINLINE,19.23,Economy and Environment-Highways and Engineering Services
2016-03-31,TRAVELODGE AGENT,42.92,Children and Young People-Childrens Care Services
2016-03-31,TRAVELODGE AGENT,44.17,Children and Young People-Childrens Care Services
2016-03-30,TVLICENSING.CO.UK,145.50,Children and Young People-Schools and Children's Services - Non-School
2016-04-01,TVLICENSING.CO.UK,145.50,Children and Young People-Schools and Children's Services - Non-School
2016-04-07,UNIVERSITY OF MANCHESTER,3.00,Children and Young People-Childrens Care Services
2016-03-08,VAZZEE UK LIMITED,50.00,Deputy Chief Executive-Human Resources
2016-04-05,VIRGINTRAINSEC SERVCS,231.00,Children and Young People-Childrens Care Services
2016-04-26,VIRGINTRAINSEC SERVCS,76.00,Economy and Environment-Highways and Engineering Services
2016-04-08,VUE BSL LTD,12.05,Children and Young People-Childrens Care Services
2016-04-18,W M MORRISON,2.09,Children and Young People-Schools and Children's Services - Non-School
2016-04-18,W M MORRISON,2.92,Children and Young People-Schools and Children's Services - Non-School
2016-04-18,W M MORRISON,2.34,Children and Young People-Schools and Children's Services - Non-School
2016-04-20,W M MORRISON,3.27,Children and Young People-Schools and Children's Services - Non-School
2016-04-04,W M MORRISON,11.75,Children and Young People-Childrens Care Services
2016-04-21,W M MORRISON,9.17,Children and Young People-Childrens Care Services
2016-04-02,W M MORRISON PLC,16.79,Children and Young People-Childrens Care Services
2016-04-14,W M MORRISON PLC,7.02,Children and Young People-Childrens Care Services
2016-04-23,W M MORRISON PLC,8.61,Children and Young People-Childrens Services Unit
2016-04-25,W M MORRISON PLC,97.65,Children and Young People-Childrens Care Services
2016-04-03,W M MORRISON PLC,27.16,Children and Young People-Childrens Care Services
2016-04-05,W M MORRISONS,40.18,"Adults, Health and Social Care-Adult Health & Social Care"
2016-04-19,W M MORRISONS,2.82,"Adults, Health and Social Care-Adult Health & Social Care"
2016-04-25,W M MORRISONS,44.82,"Adults, Health and Social Care-Adult Health & Social Care"
2016-04-12,W M MORRISONS CAFE,4.95,Children and Young People-Childrens Care Services
2016-04-12,WALLPAPERDIRECT.CO,37.39,"Adults, Health and Social Care-Adult Health & Social Care"
2016-04-18,WICKES,20.82,Communities & Service Support-Safer Cleaner Greener
2016-04-05,WICKES,4.99,Communities & Service Support-Safer Cleaner Greener
2016-04-16,WILKO RETAIL LIMIT,12.08,Communities & Service Support-Museums & Arts
2016-04-23,WILKO RETAIL LIMIT,13.92,Communities & Service Support-Recreation & Support
2016-03-30,WILKO RETAIL LIMIT,14.58,Chief Executive's Office-Law & Administration Service
2016-03-30,WILKO RETAIL LIMIT,4.17,Chief Executive's Office-Law & Administration Service
2016-04-07,WILKO RETAIL LIMIT,2.48,Communities & Service Support-Safer Cleaner Greener
2016-04-01,WILKO RETAIL LIMIT,51.67,Communities & Service Support-Museums & Arts
2016-04-04,WILKO RETAIL LIMIT,56.67,Communities & Service Support-Museums & Arts
2016-04-19,WILKO RETAIL LIMIT,14.10,Children and Young People-Schools and Children's Services - Non-School
2016-04-05,WILKO RETAIL LIMIT,2.07,Communities & Service Support-Sport & Leisure Management DSO
2016-04-14,WP-BACKCARE-THE CH,7.30,Children and Young People-Childrens Care Services
2016-04-14,WP-HEMMING GROUP L,238.80,Deputy Chief Executive-Executives Management
2016-04-26,WP-STAMPS DIRECT L,20.42,Children and Young People-Childrens Care Services
2016-04-20,WPCHRG.COM,12.50,Communities & Service Support-Community Safety & Support
2016-04-12,WWW.ADASS.ORG.UK,583.00,"Adults, Health and Social Care-Adult Health & Social Care"
2016-04-04,WWW.GOV.UK,10.00,Communities & Service Support-Customer Services and Communications
2016-04-19,WWW.GOV.UK,70.00,Communities & Service Support-Customer Services and Communications
2016-04-21,WWW.GOV.UK,20.00,Communities & Service Support-Customer Services and Communications
2016-04-12,WWW.INDIGOSHOP.CO.UK,68.14,Children and Young People-Schools and Children's Services - Non-School
2016-04-26,WWW.INSTANTPRINT.C,12.49,Children and Young People-Childrens Care Services
2016-04-12,WWW.JPARKERS.CO.UK,94.87,Communities & Service Support-Recreation & Support
2016-04-07,WWW.NISBETS.COM,30.16,"Adults, Health and Social Care-Adult Health & Social Care"
2016-04-19,WWW.NISBETS.COM,49.92,"Adults, Health and Social Care-Adult Health & Social Care"
2016-04-07,WWW.PLASTICSHEETS.COM,120.20,Communities & Service Support-Museums & Arts
2016-03-31,WWW.PROP4SHOWS.O.UK,5.50,Communities & Service Support-Libraries Info & Tourism
2016-04-26,WWW.ROYALMAIL.COM,64.00,Children and Young People-Childrens Care Services
2016-04-26,WWW.SOLACE.ORG.UK,940.00,Communities & Service Support-Recreation & Support
2016-04-14,WWW.SPLASHABOUT.NET,29.99,"Adults, Health and Social Care-Adult Health & Social Care"
2016-04-12,WWW.SUSTRANS.ORG.UK,16.92,Children and Young People-Schools and Children's Services - Non-School
2016-04-04,WWW.THEBALLOONPRIN,118.00,Communities & Service Support-Sport & Countryside
2016-04-06,WWW.TOOLSTATION.COM,25.48,Communities & Service Support-Recreation & Support
2016-04-20,WWW.TOOLSTATION.COM,3.47,Communities & Service Support-Recreation & Support
2016-04-27,WWW.TOOLSTATION.COM,25.72,Communities & Service Support-Recreation & Support
2016-04-12,WWW.TOOLSTATION.COM,382.96,"Adults, Health and Social Care-Adult Health & Social Care"
2016-04-18,WWW.TRANSPORTXTRA.COM,336.00,Economy and Environment-Highways and Engineering Services
2016-04-15,WWW.UKPOS.COM,86.60,Communities & Service Support-Libraries Info & Tourism
2016-03-29,WWW.VIKING-DIRECT.CO.U,83.98,Communities & Service Support-Libraries Info & Tourism
2016-04-26,YESSS - ELECTRICAL,34.50,"Adults, Health and Social Care-Adult Health & Social Care"
